week_num,commits,prs_merged,comments,issues_opened,active_days,duration,active_days_norm,contribution_index,contributor_id,project,project_type,month_num
0,1,0,0,0,1,0.25,0.14285714285714285,0.29642857142857143,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,0
1,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,0
2,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,0
3,1,0,0,0,1,0.5,0.14285714285714285,0.3214285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,0
4,1,0,0,0,1,0.5,0.14285714285714285,0.3214285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,1
5,0,0,0,0,0,0.5,0.0,0.05,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,1
6,0,0,0,0,0,0.5,0.0,0.05,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,1
7,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,1
8,1,0,0,0,1,0.25,0.14285714285714285,0.29642857142857143,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,2
9,2,0,0,0,2,0.5,0.2857142857142857,0.5928571428571429,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,2
10,0,0,0,0,0,0.5,0.0,0.05,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,2
11,0,0,0,0,0,0.5,0.0,0.05,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,2
12,1,0,0,0,1,0.5,0.14285714285714285,0.3214285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,3
13,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,3
14,1,0,0,0,1,0.5,0.14285714285714285,0.3214285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,3
15,0,0,0,0,0,0.5,0.0,0.05,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,3
16,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,4
17,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,4
18,0,0,0,0,0,0.0,0.0,0.0,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,4
19,2,0,0,0,2,0.25,0.2857142857142857,0.5678571428571428,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,4
20,0,0,0,0,0,0.25,0.0,0.025,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,5
21,1,0,0,0,1,0.5,0.14285714285714285,0.3214285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,5
22,2,0,0,0,1,0.75,0.14285714285714285,0.5964285714285715,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,5
23,1,0,0,0,1,0.75,0.14285714285714285,0.3464285714285714,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,5
24,1,0,0,0,1,1.0,0.14285714285714285,0.37142857142857144,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,6
25,2,0,0,0,2,1.0,0.2857142857142857,0.6428571428571428,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,6
26,1,0,0,0,1,1.0,0.14285714285714285,0.37142857142857144,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,6
27,5,0,0,0,4,1.0,0.5714285714285714,1.4357142857142857,bazelbuild_bazel_fabian_at_meumertzhe.im,bazelbuild/bazel,OSS,6
